fips,label,cost
51630,"Fredericksburg city, Virginia",2.809
51640,"Galax city, Virginia",2.331
51650,"Hampton city, Virginia",2.339
51660,"Harrisonburg city, Virginia",2.378
51670,"Hopewell city, Virginia",2.41
51678,"Lexington city, Virginia",2.402
51680,"Lynchburg city, Virginia",2.386
51683,"Manassas city, Virginia",2.386
51685,"Manassas Park city, Virginia",2.433
51690,"Martinsville city, Virginia",2.167
51700,"Newport News city, Virginia",2.269
51710,"Norfolk city, Virginia",2.402
51720,"Norton city, Virginia",2.19
51730,"Petersburg city, Virginia",2.331
51735,"Poquoson city, Virginia",2.347
51740,"Portsmouth city, Virginia",2.292
51750,"Radford city, Virginia",2.527
51760,"Richmond city, Virginia",2.887
51770,"Roanoke city, Virginia",2.292
51775,"Salem city, Virginia",2.441
51790,"Staunton city, Virginia",2.48
51800,"Suffolk city, Virginia",2.456
51810,"Virginia Beach city, Virginia",2.527
51820,"Waynesboro city, Virginia",2.206
51830,"Williamsburg city, Virginia",2.691
51840,"Winchester city, Virginia",2.558
53001,"Adams County, Washington",2.3
53003,"Asotin County, Washington",2.198
53005,"Benton County, Washington",2.198
53007,"Chelan County, Washington",2.652
53009,"Clallam County, Washington",2.37
53011,"Clark County, Washington",2.331
53013,"Columbia County, Washington",2.269
53015,"Cowlitz County, Washington",2.284
53017,"Douglas County, Washington",2.269
53019,"Ferry County, Washington",2.378
53021,"Franklin County, Washington",2.277
53023,"Garfield County, Washington",2.3
53025,"Grant County, Washington",2.433
53027,"Grays Harbor County, Washington",2.589
53029,"Island County, Washington",2.715
53031,"Jefferson County, Washington",3.161
53033,"King County, Washington",2.699
53035,"Kitsap County, Washington",2.449
53037,"Kittitas County, Washington",2.871
53039,"Klickitat County, Washington",3.544
53041,"Lewis County, Washington",2.48
53043,"Lincoln County, Washington",2.323
53045,"Mason County, Washington",2.425
53047,"Okanogan County, Washington",2.292
53049,"Pacific County, Washington",3.2
53051,"Pend Oreille County, Washington",2.308
53053,"Pierce County, Washington",2.417
53055,"San Juan County, Washington",2.472
53057,"Skagit County, Washington",2.394
53059,"Skamania County, Washington",2.386
53061,"Snohomish County, Washington",2.488
53063,"Spokane County, Washington",2.316
53065,"Stevens County, Washington",2.378
53067,"Thurston County, Washington",2.41
53069,"Wahkiakum County, Washington",2.339
53071,"Walla Walla County, Washington",2.597
53073,"Whatcom County, Washington",2.511
53075,"Whitman County, Washington",2.707
53077,"Yakima County, Washington",2.269
54001,"Barbour County, West Virginia",2.19
54003,"Berkeley County, West Virginia",2.237
54005,"Boone County, West Virginia",2.05
54007,"Braxton County, West Virginia",2.151
54009,"Brooke County, West Virginia",2.339
54011,"Cabell County, West Virginia",2.198
54013,"Calhoun County, West Virginia",2.065
54015,"Clay County, West Virginia",2.151
54017,"Doddridge County, West Virginia",2.128
54019,"Fayette County, West Virginia",2.12
54021,"Gilmer County, West Virginia",2.128
54023,"Grant County, West Virginia",2.269
54025,"Greenbrier County, West Virginia",2.237
54027,"Hampshire County, West Virginia",2.198
54029,"Hancock County, West Virginia",2.19
54031,"Hardy County, West Virginia",2.323
54033,"Harrison County, West Virginia",2.097
54035,"Jackson County, West Virginia",2.136
54037,"Jefferson County, West Virginia",2.292
54039,"Kanawha County, West Virginia",2.175
54041,"Lewis County, West Virginia",2.167
54043,"Lincoln County, West Virginia",2.511
54045,"Logan County, West Virginia",2.104
54047,"McDowell County, West Virginia",2.073
54049,"Marion County, West Virginia",2.417
54051,"Marshall County, West Virginia",2.277
54053,"Mason County, West Virginia",2.19
54055,"Mercer County, West Virginia",2.183
54057,"Mineral County, West Virginia",2.23
54059,"Mingo County, West Virginia",2.394
54061,"Monongalia County, West Virginia",2.308
54063,"Monroe County, West Virginia",2.308
54065,"Morgan County, West Virginia",2.308
54067,"Nicholas County, West Virginia",2.167
54069,"Ohio County, West Virginia",2.425
54071,"Pendleton County, West Virginia",2.277
54073,"Pleasants County, West Virginia",2.112
54075,"Pocahontas County, West Virginia",2.175
54077,"Preston County, West Virginia",2.269
54079,"Putnam County, West Virginia",2.144
54081,"Raleigh County, West Virginia",2.065
54083,"Randolph County, West Virginia",2.23
54085,"Ritchie County, West Virginia",2.104
54087,"Roane County, West Virginia",2.159
54089,"Summers County, West Virginia",2.128
54091,"Taylor County, West Virginia",2.237
54093,"Tucker County, West Virginia",2.292
54095,"Tyler County, West Virginia",2.19
54097,"Upshur County, West Virginia",2.222
54099,"Wayne County, West Virginia",2.073
54101,"Webster County, West Virginia",2.183
54103,"Wetzel County, West Virginia",2.198
54105,"Wirt County, West Virginia",2.097
54107,"Wood County, West Virginia",2.057
54109,"Wyoming County, West Virginia",2.386
55001,"Adams County, Wisconsin",2.214
55003,"Ashland County, Wisconsin",2.355
55005,"Barron County, Wisconsin",2.018
55007,"Bayfield County, Wisconsin",2.386
55009,"Brown County, Wisconsin",2.198
55011,"Buffalo County, Wisconsin",2.245
55013,"Burnett County, Wisconsin",2.23
55015,"Calumet County, Wisconsin",2.104
55017,"Chippewa County, Wisconsin",1.987
55019,"Clark County, Wisconsin",2.292
55021,"Columbia County, Wisconsin",2.277
55023,"Crawford County, Wisconsin",2.089
55025,"Dane County, Wisconsin",2.378
55027,"Dodge County, Wisconsin",2.104
55029,"Door County, Wisconsin",2.683
55031,"Douglas County, Wisconsin",2.464
55033,"Dunn County, Wisconsin",1.987
55035,"Eau Claire County, Wisconsin",2.159
55037,"Florence County, Wisconsin",2.128
55039,"Fond du Lac County, Wisconsin",2.214
55041,"Forest County, Wisconsin",2.12
55043,"Grant County, Wisconsin",2.026
55045,"Green County, Wisconsin",2.034
55047,"Green Lake County, Wisconsin",2.23
55049,"Iowa County, Wisconsin",2.323
55051,"Iron County, Wisconsin",2.41
55053,"Jackson County, Wisconsin",2.222
55055,"Jefferson County, Wisconsin",2.167
55057,"Juneau County, Wisconsin",2.441
55059,"Kenosha County, Wisconsin",2.175
55061,"Kewaunee County, Wisconsin",2.41
55063,"La Crosse County, Wisconsin",2.23
55065,"Lafayette County, Wisconsin",2.144
55067,"Langlade County, Wisconsin",2.144
55069,"Lincoln County, Wisconsin",2.003
55071,"Manitowoc County, Wisconsin",2.159
55073,"Marathon County, Wisconsin",2.151
55075,"Marinette County, Wisconsin",2.026
55077,"Marquette County, Wisconsin",2.198
55078,"Menominee County, Wisconsin",2.081
55079,"Milwaukee County, Wisconsin",2.144
55081,"Monroe County, Wisconsin",2.034
55083,"Oconto County, Wisconsin",2.237
55085,"Oneida County, Wisconsin",2.089
55087,"Outagamie County, Wisconsin",2.237
55089,"Ozaukee County, Wisconsin",2.261
55091,"Pepin County, Wisconsin",2.214
55093,"Pierce County, Wisconsin",2.855
55095,"Polk County, Wisconsin",2.386
55097,"Portage County, Wisconsin",2.347
55099,"Price County, Wisconsin",2.144
55101,"Racine County, Wisconsin",2.144
55103,"Richland County, Wisconsin",2.284
55105,"Rock County, Wisconsin",2.05
55107,"Rusk County, Wisconsin",2.104
55109,"St. Croix County, Wisconsin",2.277
55111,"Sauk County, Wisconsin",2.144
55113,"Sawyer County, Wisconsin",2.206
55115,"Shawano County, Wisconsin",1.979
55117,"Sheboygan County, Wisconsin",2.261
55119,"Taylor County, Wisconsin",2.277
55121,"Trempealeau County, Wisconsin",2.261
55123,"Vernon County, Wisconsin",2.308
55125,"Vilas County, Wisconsin",2.66
55127,"Walworth County, Wisconsin",2.269
55129,"Washburn County, Wisconsin",2.237
55131,"Washington County, Wisconsin",2.151
55133,"Waukesha County, Wisconsin",2.308
55135,"Waupaca County, Wisconsin",1.971
55137,"Waushara County, Wisconsin",2.339
55139,"Winnebago County, Wisconsin",2.355
55141,"Wood County, Wisconsin",2.175
56001,"Albany County, Wyoming",2.597
56003,"Big Horn County, Wyoming",2.339
56005,"Campbell County, Wyoming",2.503
56007,"Carbon County, Wyoming",2.527
56009,"Converse County, Wyoming",2.37
56011,"Crook County, Wyoming",2.456
56013,"Fremont County, Wyoming",2.402
56015,"Goshen County, Wyoming",2.316
56017,"Hot Springs County, Wyoming",2.433
56019,"Johnson County, Wyoming",2.425
56021,"Laramie County, Wyoming",2.323
56023,"Lincoln County, Wyoming",2.206
56025,"Natrona County, Wyoming",2.323
56027,"Niobrara County, Wyoming",2.323
56029,"Park County, Wyoming",2.488
56031,"Platte County, Wyoming",2.37
56033,"Sheridan County, Wyoming",2.535
56035,"Sublette County, Wyoming",2.629
56037,"Sweetwater County, Wyoming",2.527
56039,"Teton County, Wyoming",3.254
56041,"Uinta County, Wyoming",2.323
56043,"Washakie County, Wyoming",2.394
56045,"Weston County, Wyoming",2.378
